日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
2020/11/11,自營商,48839,487335,58304759,819362,46537,444635,54159310,793341,2302,42700,4145449,26021.0,107903,141687,106306788,762443,84151,117665,44227095,536282,23752,24022,62079693,226161
2020/11/11,投信,2163,10,5738148,15,17,10,45086,0,2146,0,5693062,15.0,13643,81,29602992,73,49843,1400,124441320,5729,-36200,-1319,-94838328,-5656
2020/11/11,外資及陸資,198824,172176,240380073,542663,199306,176542,245966827,539592,-482,-4366,-5586754,3071.0,123254,90505,223105794,479866,196134,75102,162283975,457678,-72880,15403,60821819,22188
2020/11/12,自營商,39750,181554,41964967,498364,41906,177926,44951499,534415,-2156,3628,-2986532,-36051.0,105740,153540,99582815,687565,84234,125880,40505467,502603,21506,27660,59077348,184962
2020/11/12,投信,2238,3,5718488,23,2264,3,5786435,1,-26,0,-67947,22.0,13589,81,29378662,69,49815,1400,124040681,4615,-36226,-1319,-94662019,-4546
2020/11/12,外資及陸資,192533,78114,225935138,365864,186931,78720,217628471,351246,5602,-606,8306667,14618.0,125504,97574,227595888,438548,192788,82777,158847103,432361,-67284,14797,68748785,6187
2020/11/13,自營商,35451,194214,34205490,376212,32135,208493,30857859,415544,3316,-14279,3347631,-39332.0,106873,157856,99345309,688752,79543,144438,36600847,536939,27330,13418,62744462,151813
2020/11/13,投信,6207,252,14695927,2207,5368,2,12441407,0,839,250,2254520,2207.0,13402,81,28994403,54,48789,1150,121810605,2685,-35387,-1069,-92816202,-2631
2020/11/13,外資及陸資,182281,67207,208839378,279106,183530,64083,214957562,272731,-1249,3124,-6118184,6375.0,127334,102151,231472139,460518,195867,84230,168602000,451302,-68533,17921,62870139,9216
2020/11/16,自營商,50495,335862,61311381,750081,48235,325279,59758165,748720,2260,10583,1553216,1361.0,108419,176201,104017685,1055414,79117,152260,38152201,861397,29302,23941,65865484,194017
2020/11/16,投信,29858,0,77083567,0,26939,0,68975853,0,2919,0,8107714,0.0,13658,81,30278476,24,46126,1150,117051662,6018,-32468,-1069,-86773186,-5994
2020/11/16,外資及陸資,234756,121169,322931557,467147,242705,113886,339985923,454434,-7949,7283,-17054366,12713.0,126585,120997,234065281,855459,203067,95770,187091992,683003,-76482,25227,46973289,172456
2020/11/17,自營商,60162,330180,75926430,737956,57317,352081,68459081,870080,2845,-21901,7467349,-132124.0,109842,189897,108123322,1089541,77653,187868,34456368,1008667,32189,2029,73666954,80874
2020/11/17,投信,26023,724,61839069,6828,24586,1000,57811052,5724,1437,-276,4028017,1104.0,14106,81,31598780,21,45137,1426,114750161,5412,-31031,-1345,-83151381,-5391
2020/11/17,外資及陸資,277833,200304,392246484,739078,283003,191540,403814585,696286,-5170,8764,-11568101,42792.0,127066,138960,239742859,963275,208715,104969,204013616,720412,-81649,33991,35729243,242863
2020/11/18,自營商,58370,476596,67350106,776885,57273,437826,72603950,727101,1097,38770,-5253844,49784.0,94061,92601,93062752,590827,56791,71611,26653568,484767,37270,20990,66409184,106060
2020/11/18,投信,1329,72,3644348,553,135,11,368787,0,1194,61,3275561,553.0,14152,77,32029976,541,43989,1000,112722162,6130,-29837,-923,-80692186,-5589
2020/11/18,外資及陸資,178930,200670,241386203,549964,177890,200327,235568446,551496,1040,343,5817757,-1532.0,100775,46593,199434955,465218,164909,40125,157046029,318483,-64134,6468,42388926,146735
2020/11/19,自營商,29713,191140,31934670,525759,31529,207507,30261046,645983,-1816,-16367,1673624,-120224.0,97544,109512,94599349,575327,61619,104955,26454378,590751,35925,4557,68144971,-15424
2020/11/19,投信,733,0,1998805,0,153,0,373489,0,580,0,1625316,0.0,14082,77,31924990,480,43339,1000,111128807,5980,-29257,-923,-79203817,-5500
2020/11/19,外資及陸資,171558,78668,219230752,402542,182364,80811,230863520,400152,-10806,-2143,-11632768,2390.0,99282,53226,192768427,513491,173283,48901,161494212,354379,-74001,4325,31274215,159112
2020/11/20,自營商,22440,190691,25353611,495501,28218,192527,25939323,498367,-5778,-1836,-585712,-2866.0,97674,124700,94478248,612923,67728,121970,26959219,624154,29946,2730,67519029,-11231
2020/11/20,投信,1212,0,3327598,0,2,0,5492,0,1210,0,3322106,0.0,14090,77,31927647,467,42137,1000,107750566,5630,-28047,-923,-75822919,-5163
2020/11/20,外資及陸資,147824,80887,188334669,349375,153396,82574,194966088,362623,-5572,-1687,-6631419,-13248.0,97300,59840,187143257,521585,176840,57202,162525474,388924,-79540,2638,24617783,132661
2020/11/23,自營商,31150,263864,35861067,596031,33696,271867,35068807,621425,-2546,-8003,792260,-25394.0,99600,138478,98009405,715267,72221,141903,29085515,768352,27379,-3425,68923890,-53085
2020/11/23,投信,1569,0,3884033,0,10,0,27749,0,1559,0,3856284,0.0,14498,77,32922783,329,40986,1000,105670473,6585,-26488,-923,-72747690,-6256
2020/11/23,外資及陸資,141963,97754,181516735,392970,153079,94300,200012630,399867,-11116,3454,-18495895,-6897.0,89504,70109,174784965,645659,178842,62907,166346990,461491,-89338,7202,8437975,184168
2020/11/24,自營商,30334,274990,34159845,533997,36995,279935,37056895,557254,-6661,-4945,-2897050,-23257.0,101884,145828,99801204,677639,80833,154141,34165897,701307,21051,-8313,65635307,-23668
2020/11/24,投信,500,4,1379524,28,140,604,384074,3170,360,-600,995450,-3142.0,14426,77,32547538,366,40554,1600,103908567,8780,-26128,-1523,-71361029,-8414
2020/11/24,外資及陸資,153576,109677,190357544,375900,155852,113783,190458143,384637,-2276,-4106,-100599,-8737.0,89467,70150,174207707,556604,181081,67054,165951863,425474,-91614,3096,8255844,131130
2020/11/25,自營商,45170,478856,51508509,809763,49244,479854,57149024,781976,-4074,-998,-5640515,27787.0,102177,116335,97986854,611678,85201,101310,38523164,594611,16976,15025,59463690,17067
2020/11/25,投信,1189,10,3261702,19,152,10,417648,0,1037,0,2844054,19.0,14299,77,31985247,442,39390,1600,100048916,7650,-25091,-1523,-68063669,-7208
2020/11/25,外資及陸資,184416,174660,232058882,537092,183943,174712,229722907,512640,473,-52,2335975,24452.0,95762,54164,184784745,473706,186928,49110,174015401,358511,-91166,5054,10769344,115195
2020/11/26,自營商,38331,244929,35179600,624555,37421,238256,35455414,589312,910,6673,-275814,35243.0,107274,144581,101158994,683442,89448,122832,41474399,658396,17826,21749,59684595,25046
2020/11/26,投信,1944,0,5213384,0,67,0,148567,0,1877,0,5064817,0.0,14555,77,32856919,260,37769,1600,96488270,7390,-23214,-1523,-63631351,-7130
2020/11/26,外資及陸資,163787,77585,191026381,315342,167351,74892,200924710,324759,-3564,2693,-9898329,-9417.0,100009,69533,190465186,551737,194739,61786,189482543,412841,-94730,7747,982643,138896
2020/11/27,自營商,31835,218612,32239359,496922,30354,213386,30648436,478102,1481,5226,1590923,18820.0,112222,170524,105276722,714987,92933,143510,43913913,679538,19289,27014,61362809,35449
2020/11/27,投信,199,0,552007,0,17,0,47167,0,182,0,504840,0.0,14551,77,32937434,199,37583,1600,96232370,7210,-23032,-1523,-63294936,-7011
2020/11/27,外資及陸資,150991,66082,181605106,256024,153561,66083,177401574,256496,-2570,-1,4203532,-472.0,102615,75614,192000735,577110,199915,67868,186765508,433651,-97300,7746,5235227,143459
2020/11/30,自營商,45014,329362,52916622,756974,43354,362247,45646904,874938,1660,-32885,7269718,-117964.0,114548,176820,110121249,685097,94352,182689,42330992,758503,20196,-5869,67790257,-73406
2020/11/30,投信,163,0,452276,0,587,0,1611015,0,-424,0,-1158739,0.0,14507,77,32440822,337,37963,1600,96161608,6280,-23456,-1523,-63720786,-5943
2020/11/30,外資及陸資,207052,150753,265362834,534013,221567,149954,280680789,533643,-14515,799,-15317955,370.0,96907,82990,185191982,521511,205959,74445,195638119,427460,-109052,8545,-10446137,94051
2020/12/01,自營商,38430,300164,35277388,603711,44576,295653,38204654,573506,-6146,4511,-2927266,30205.0,113393,184906,109783944,717445,99478,186216,44120572,782021,13915,-1310,65663372,-64576
2020/12/01,投信,1728,13,4614947,43,55,0,152346,0,1673,13,4462601,43.0,14695,90,33159775,226,36478,1600,93142021,6920,-21783,-1510,-59982246,-6694
2020/12/01,外資及陸資,178127,129396,207208977,425881,181043,128221,215729947,419964,-2916,1175,-8520970,5917.0,98633,85460,187271253,603550,210601,75740,206453740,450943,-111968,9720,-19182487,152607
2020/12/02,自營商,49350,453764,46339273,797761,52057,423048,45616154,740511,-2707,30716,723119,57250.0,113596,131985,107536290,713299,102113,130986,40479995,760078,11483,999,67056295,-46779
2020/12/02,投信,1188,13,3021395,25,141,13,392879,2,1047,0,2628516,23.0,14859,90,33520515,189,35595,1600,91229654,7860,-20736,-1510,-57709139,-7671
2020/12/02,外資及陸資,203832,199320,235346779,584736,204961,196421,228951885,594506,-1129,2899,6394894,-9770.0,105468,80297,193533008,670124,218602,69365,206626361,509990,-113134,10932,-13093353,160134
2020/12/03,自營商,42723,220734,36957376,614921,40615,227910,35211550,662352,2108,-7176,1745826,-47431.0,116814,146472,111277841,719801,103289,152597,42356822,812756,13525,-6125,68921019,-92955
2020/12/03,投信,538,1,1062026,3,67,1,187032,0,471,0,874994,3.0,15142,90,33930672,140,35407,1600,90878432,7660,-20265,-1510,-56947760,-7520
2020/12/03,外資及陸資,219455,68311,246215388,293572,221420,69025,246252446,297985,-1965,-714,-37058,-4413.0,104733,87069,188229894,687141,219832,76851,201341141,536589,-115099,10218,-13111247,150552
2020/12/04,自營商,45646,261353,51821003,709834,43250,270786,50980498,789495,2396,-9433,840505,-79661.0,122693,164255,119869582,847670,107330,179791,49344052,1092044,15363,-15536,70525530,-244374
2020/12/04,投信,1745,1,4402777,3,685,1,1911967,0,1060,0,2490810,3.0,15405,90,34536743,86,34610,1600,89618687,10651,-19205,-1510,-55081944,-10565
2020/12/04,外資及陸資,194416,88850,229437171,404137,204894,81520,233817362,366079,-10478,7330,-4380191,38058.0,111166,97928,202556855,933109,236743,80380,220117256,674795,-125577,17548,-17560401,258314
2020/12/07,自營商,53827,321354,46892077,817508,43278,330631,42207611,897789,10549,-9277,4684466,-80281.0,129417,173655,126387898,885749,103958,198409,50559261,1249940,25459,-24754,75828637,-364191
2020/12/07,投信,611,0,1290393,0,42,0,119422,0,569,0,1170971,0.0,15696,90,35136996,61,34332,1600,89400471,12426,-18636,-1510,-54263475,-12365
2020/12/07,外資及陸資,242616,142841,252296030,565725,259519,146377,268684150,565404,-16903,-3536,-16388120,321.0,102380,105117,189773682,1057613,244861,91105,224157611,778418,-142481,14012,-34383929,279195
2020/12/08,自營商,45221,363104,44238654,826690,45725,348099,45190604,765588,-504,15005,-951950,61102.0,131647,194536,129993091,1026078,106860,204253,54339135,1396608,24787,-9717,75653956,-370530
2020/12/08,投信,1638,0,4175971,0,542,0,1544418,0,1096,0,2631553,0.0,16141,90,36205817,35,33681,1600,88305998,15213,-17540,-1510,-52100181,-15178
2020/12/08,外資及陸資,213922,121553,233843697,428398,220946,120323,236848496,426778,-7024,1230,-3004799,1620.0,103855,111941,190029892,1242141,253357,96699,227790954,932519,-149502,15242,-37761062,309622
2020/12/09,自營商,47181,391926,44844592,690590,46102,389324,40355426,744182,1079,2602,4489166,-53592.0,135419,133097,129314305,861517,109712,167804,48917058,1359136,25707,-34707,80397247,-497619
2020/12/09,投信,1075,12,2989707,20,471,13,1262325,1,604,-1,1727382,19.0,16280,89,36712068,35,33256,1600,87405077,16398,-16976,-1511,-50693009,-16363
2020/12/09,外資及陸資,199103,194495,210869555,629152,222012,188874,229440688,584947,-22909,5621,-18571133,44205.0,99067,102058,183799186,1287307,267264,85534,240533824,903669,-168197,16524,-56734638,383638
2020/12/10,自營商,47096,254282,47847692,629678,46086,261092,47850025,698772,1010,-6810,-2333,-69094.0,140182,161743,133330804,799342,113687,203246,53907436,1221596,26495,-41503,79423368,-422254
2020/12/10,投信,568,2,1537161,21,1044,1,2919161,0,-476,1,-1382000,21.0,16489,90,36868799,65,33941,1600,88374849,11812,-17452,-1510,-51506050,-11747
2020/12/10,外資及陸資,257128,118199,295147078,467321,266207,112548,295468611,472543,-9079,5651,-321533,-5222.0,97466,113150,183215483,982846,272336,90975,239373963,728648,-174870,22175,-56158480,254198
2020/12/11,自營商,58559,324129,62324393,809937,55806,329671,58784708,801887,2753,-5542,3539685,8050.0,142467,165669,137527585,791369,113105,212838,54463021,1171934,29362,-47169,83064564,-380565
2020/12/11,投信,9230,0,22151304,0,9351,0,22420736,0,-121,0,-269432,0.0,16320,90,36338966,51,33893,1600,88120181,11542,-17573,-1510,-51781215,-11491
2020/12/11,外資及陸資,325429,196126,379468851,781859,325997,196780,381004157,801103,-568,-654,-1535306,-19244.0,97962,116198,181860918,926251,273400,94677,239436909,697799,-175438,21521,-57575991,228452
2020/12/14,自營商,49528,232359,49717307,451753,51026,230338,46425250,467415,-1498,2021,3292057,-15662.0,145063,179689,140680900,756995,117247,224821,54718826,1094300,27816,-45132,85962074,-337305
2020/12/14,投信,20063,0,52970939,0,20112,1,52890866,0,-49,-1,80073,0.0,16491,89,36597549,41,34113,1600,88156552,10266,-17622,-1511,-51559003,-10225
2020/12/14,外資及陸資,273388,153518,341573285,544031,288214,159762,355457596,556392,-14826,-6244,-13884311,-12361.0,93836,113735,170180893,829310,284085,98458,241359083,645168,-190249,15277,-71178190,184142
2020/12/15,自營商,73434,364503,84716133,661189,67436,368148,82921022,658833,5998,-3645,1795111,2356.0,149112,176009,139582981,713878,115424,224754,52371424,975321,33688,-48745,87211557,-261443
2020/12/15,投信,19964,0,46191597,0,20132,0,46476658,0,-168,0,-285061,0.0,17172,89,38152787,61,34962,1600,89639104,6785,-17790,-1511,-51486317,-6724
2020/12/15,外資及陸資,298156,194322,401914087,627268,294170,195626,387261552,622220,3986,-1304,14652535,5048.0,101050,115997,185569636,694473,287310,102024,241325552,537515,-186260,13973,-55755916,156958
2020/12/16,自營商,68327,462406,66623279,772008,70402,394006,79509195,645701,-2075,68400,-12885916,126307.0,116395,77304,107390488,429111,80195,70281,32659515,318912,36200,7023,74730973,110199
2020/12/16,投信,1686,84,4731017,705,84,12,237934,0,1602,72,4493083,705.0,17676,86,40097249,706,33864,0,87868607,0,-16188,86,-47771358,706
2020/12/16,外資及陸資,185616,180053,237707147,529886,188179,177618,232570288,530077,-2563,2435,5136859,-191.0,73311,20989,144302060,191464,254168,29913,204610893,276038,-180857,-8924,-60308833,-84574
2020/12/17,自營商,31096,183585,34676948,480420,32516,196212,30151271,596134,-1420,-12627,4525677,-115714.0,119492,100953,110600192,428931,84739,106576,31404156,432313,34753,-5623,79196036,-3382
2020/12/17,投信,115,0,325331,0,336,0,952375,0,-221,0,-627044,0.0,17487,86,39553325,670,33896,0,87934411,0,-16409,86,-48381086,670
2020/12/17,外資及陸資,186669,82710,223848831,391692,206389,81068,239961645,382254,-19720,1642,-16112814,9438.0,72459,27239,139362310,216539,273006,34521,215685981,292380,-200547,-7282,-76323671,-75841
2020/12/18,自營商,26381,146730,20575085,316422,24958,131899,22507014,290081,1423,14831,-1931929,26341.0,123024,122182,110147413,455400,86812,112909,33158145,408393,36212,9273,76989268,47007
2020/12/18,投信,10,0,28416,0,78,0,195090,0,-68,0,-166674,0.0,17422,86,39253091,745,33899,0,87632460,0,-16477,86,-48379369,745
2020/12/18,外資及陸資,148712,62881,177169296,262923,155087,59350,176449269,248355,-6375,3531,720027,14568.0,76486,32998,145461793,229161,283408,36749,220821552,293988,-206922,-3751,-75359759,-64827
2020/12/21,自營商,37465,307173,39900738,639707,35549,303961,37664125,613784,1916,3212,2236613,25923.0,127637,132855,113137809,548141,89275,120399,32823264,517443,38362,12456,80314545,30698
2020/12/21,投信,754,0,2156800,0,87,1600,246704,5244,667,-1600,1910096,-5244.0,17578,86,40178461,524,33388,1600,87243800,6930,-15810,-1514,-47065339,-6406
2020/12/21,外資及陸資,212970,114769,266971918,436061,210793,118665,258708842,440347,2177,-3896,8263076,-4286.0,82276,38926,154877176,280484,287021,46573,222779906,348148,-204745,-7647,-67902730,-67664
2020/12/22,自營商,50669,361626,45152609,756469,49430,374241,47287561,792654,1239,-12615,-2134952,-36185.0,130192,132368,112043714,585028,90630,132524,35360103,551404,39562,-156,76683611,33624
2020/12/22,投信,101,0,288377,0,1049,0,2949392,0,-948,0,-2661015,0.0,17437,86,39052408,985,34195,1600,87915900,6910,-16758,-1514,-48863492,-5925
2020/12/22,外資及陸資,267683,230417,340131418,804807,279987,238794,350019215,821963,-12304,-8377,-9887797,-17156.0,77109,39926,144306852,269829,294159,55950,220404703,408010,-217050,-16024,-76097851,-138181
2020/12/23,自營商,32266,447900,34683184,814938,36496,432201,36476476,741449,-4230,15699,-1793292,73489.0,130086,98555,110763381,519391,95019,88210,35474013,431512,35067,10345,75289368,87879
2020/12/23,投信,775,11,2189671,16,56,12,123305,0,719,-1,2066366,16.0,17546,85,39582447,786,33585,1600,86615270,5650,-16039,-1515,-47032823,-4864
2020/12/23,外資及陸資,207626,185097,258609482,584003,207401,178267,260448057,611539,225,6830,-1838575,-27536.0,77133,40098,139953284,275952,293993,43873,218709749,394931,-216860,-3775,-78756465,-118979
2020/12/24,自營商,27286,185642,26381658,490970,28713,180159,27158756,482157,-1427,5483,-777098,8813.0,130781,119835,111178074,541259,94915,103987,35965934,468107,35866,15848,75212140,73152
2020/12/24,投信,348,0,991230,0,4,0,1507,0,344,0,989723,0.0,17658,85,40257686,543,33353,1600,86729063,5770,-15695,-1515,-46471377,-5227
2020/12/24,外資及陸資,166214,74393,211503459,324559,164103,68683,203153862,311687,2111,5710,8349597,12872.0,81052,51083,147297062,310807,294257,49148,218129953,416604,-213205,1935,-70832891,-105797
2020/12/25,自營商,29605,185420,30034497,437986,29886,194928,26482322,494778,-281,-9508,3552175,-56792.0,132875,126928,115102089,544105,97311,120609,35935892,536851,35564,6319,79166197,7254
2020/12/25,投信,409,0,1170660,0,67,0,192117,0,342,0,978543,0.0,17641,85,40392053,429,32994,1600,86086271,5740,-15353,-1515,-45694218,-5311
2020/12/25,外資及陸資,132348,67418,148265964,276864,135702,66288,153135699,273751,-3354,1130,-4869735,3113.0,82616,55288,145604101,319803,299121,52223,221911725,422366,-216505,3065,-76307624,-102563
2020/12/28,自營商,28197,195516,27842383,414083,37740,203757,25764802,423121,-9543,-8241,2077581,-9038.0,132875,133511,118825495,653152,106857,135469,36813461,674168,26018,-1958,82012034,-21016
2020/12/28,投信,670,0,1864559,0,52,0,149955,0,618,0,1714604,0.0,17690,85,40896842,321,32425,1600,85297554,7195,-14735,-1515,-44400712,-6874
2020/12/28,外資及陸資,128386,56004,138101138,217863,135499,55345,146275803,216959,-7113,659,-8174665,904.0,83681,57438,147649660,393472,303621,53714,233199353,485051,-219940,3724,-85549693,-91579
2020/12/29,自營商,33356,251747,32595008,414629,34769,262481,30015884,470593,-1413,-10734,2579124,-55964.0,133069,146039,119934894,638095,108464,158731,35238976,704287,24605,-12692,84695918,-66192
2020/12/29,投信,72,0,208117,0,57,0,164437,0,15,0,43680,0.0,17703,85,40987713,291,32423,1600,85413354,7195,-14720,-1515,-44425641,-6904
2020/12/29,外資及陸資,172786,85686,168674317,311026,176248,85886,170470504,299649,-3462,-200,-1796187,11377.0,83239,61425,149280752,413334,306712,57901,236651298,497215,-223473,3524,-87370546,-83881
2020/12/30,自營商,34838,384572,34236301,643734,37742,340462,39133570,607054,-2904,44110,-4897269,36680.0,131492,94899,115833765,614620,108695,100032,34334362,696423,22797,-5133,81499403,-81803
2020/12/30,投信,900,10,2634076,9,4,11,11710,0,896,-1,2622366,9.0,17830,84,41870826,194,31654,1600,84224705,9485,-13824,-1516,-42353879,-9291
2020/12/30,外資及陸資,162988,115673,191477263,353296,156643,115197,178341130,339579,6345,476,13136133,13717.0,95292,48702,169875864,479126,312370,45898,244987878,509628,-217078,2804,-75112014,-30502
2020/12/31,自營商,35913,169847,34072375,537246,30762,193111,28715458,606819,5151,-23264,5356917,-69573.0,135773,101333,121196721,644459,107159,129639,33970463,798768,28614,-28306,87226258,-154309
2020/12/31,投信,1177,0,3455115,0,41,0,115098,0,1136,0,3340017,0.0,17850,84,42062769,154,30538,1600,81191192,9928,-12688,-1516,-39128423,-9774
2020/12/31,外資及陸資,178146,76624,197386740,363605,186343,80482,209118852,391891,-8197,-3858,-11732112,-28286.0,92293,61051,165518700,555848,317580,62106,252841500,604681,-225287,-1055,-87322800,-48833
2021/01/04,自營商,44825,299979,55528800,859221,44135,288910,52060022,829335,690,11069,3468778,29886.0,138367,133516,127909571,847983,108997,150763,35846641,1011572,29370,-17247,92062930,-163589
2021/01/04,投信,1074,0,3194145,0,38,0,112922,0,1036,0,3081223,0.0,18022,84,43147679,97,29674,1600,79712298,12973,-11652,-1516,-36564619,-12876
2021/01/04,外資及陸資,221945,119581,268724584,489704,226723,114025,273125056,460825,-4778,5556,-4400472,28879.0,93792,74107,168100281,728230,323857,69606,261554401,744296,-230065,4501,-93454120,-16066
2021/01/05,自營商,47529,315676,57540843,785785,48187,318032,54275914,790106,-658,-2356,3264929,-4321.0,137746,142806,132721214,992672,108857,162381,36604767,1180188,28889,-19575,96116447,-187516
2021/01/05,投信,140,0,382291,0,201,0,598666,0,-61,0,-216375,0.0,18029,84,43437084,85,29742,1600,80473802,14831,-11713,-1516,-37036718,-14746
2021/01/05,外資及陸資,250182,153141,309101356,602125,252005,154676,311201807,577320,-1823,-1535,-2100451,24805.0,95430,77315,169871635,864134,327318,74349,266488303,825974,-231888,2966,-96616668,38160
2021/01/06,自營商,86534,740479,106059672,1861755,85389,759141,106460333,1916689,1145,-18662,-400661,-54934.0,139146,113032,135704525,930366,110831,139760,40260763,1205398,28315,-26728,95443762,-275032
2021/01/06,投信,346,10,1034891,28,227,10,680124,0,119,0,354767,28.0,18070,84,43419483,179,29664,1600,79942449,14385,-11594,-1516,-36522966,-14206
2021/01/06,外資及陸資,399242,338129,506372965,1206451,393299,334465,507871056,1169647,5943,3664,-1498091,36804.0,103880,74228,169728164,897235,331330,72851,267330849,816853,-227450,1377,-97602685,80382
2021/01/07,自營商,56890,295348,72615044,1129800,50739,298532,68110482,1091470,6151,-3184,4504562,38330.0,142321,141046,141525843,1241065,108071,170996,39453263,1587121,34250,-29950,102072580,-346056
2021/01/07,投信,1445,0,4394360,0,291,0,883878,0,1154,0,3510482,0.0,18124,84,44517302,80,28564,1600,78305771,19661,-10440,-1516,-33788469,-19581
2021/01/07,外資及陸資,294226,138094,369460287,677526,285857,127352,371655654,667907,8369,10742,-2195367,9619.0,108848,98672,178718657,1322012,327935,86553,280112177,1103308,-219087,12119,-101393520,218704
2021/01/08,自營商,48111,308276,67316114,1316888,57314,303967,70483583,1419691,-9203,4309,-3167469,-102803.0,138175,157546,141920199,1528139,113122,183153,41241030,2113300,25053,-25607,100679169,-585161
2021/01/08,投信,977,1,3019055,4,175,1,538610,1,802,0,2480445,3.0,18150,84,45258687,78,27788,1600,77082576,24173,-9638,-1516,-31823889,-24095
2021/01/08,外資及陸資,309305,148674,409973670,855652,314193,159328,419131472,844434,-4888,-10654,-9157802,11218.0,112341,105573,189001837,1743929,336316,104108,301351361,1384373,-223975,1465,-112349524,359556
2021/01/11,自營商,53261,276683,65524079,1015078,56326,276736,62763554,1052107,-3065,-53,2760525,-37029.0,139527,174400,148705073,1602284,117737,200072,44596152,2239144,21790,-25672,104108921,-636860
2021/01/11,投信,48,1,149091,13,0,1,0,1,48,0,149091,12.0,18173,84,45569076,50,27763,1600,77418094,25097,-9590,-1516,-31849018,-25047
2021/01/11,外資及陸資,298601,144824,393286073,779305,301978,144421,403261266,734345,-3377,403,-9975193,44960.0,109569,115890,185739975,1845872,333483,114022,309251005,1475605,-223914,1868,-123511030,370267
2021/01/12,自營商,61101,358378,69520576,977793,55858,364873,70527103,1061998,5243,-6495,-1006527,-84205.0,142977,181808,152839607,1537590,115818,213992,49853284,2212047,27159,-32184,102986323,-674457
2021/01/12,投信,4,0,12430,0,85,0,263332,0,-81,0,-250902,0.0,18099,84,45254593,60,27770,1600,77255223,24354,-9671,-1516,-32000630,-24294
2021/01/12,外資及陸資,325886,176134,441192843,804125,325924,174977,441420897,758875,-38,1157,-228054,45250.0,114964,123137,193713378,1841351,336783,120112,316773527,1442070,-221819,3025,-123060149,399281
2021/01/13,自營商,61763,594097,77936378,1300551,64197,551755,76945272,1273603,-2434,42342,991106,26948.0,139726,129169,153090405,1543122,114577,167968,46885915,2505852,25149,-38799,106204490,-962730
2021/01/13,投信,913,9,2877244,28,120,10,375691,0,793,-1,2501553,28.0,18230,83,46463983,58,27108,1600,76536991,29610,-8878,-1517,-30073008,-29552
2021/01/13,外資及陸資,283365,195606,359611332,725881,283162,181516,366333518,667497,203,14090,-6722186,58384.0,122476,107461,201588119,2249835,344103,93735,333768930,1518086,-221627,13726,-132180811,731749
2021/01/14,自營商,49305,169467,59455710,637016,54039,192598,56576263,818617,-4734,-23131,2879447,-181601.0,143873,153998,160896538,1496484,123440,215938,52278817,2582856,20433,-61940,108617721,-1086372
2021/01/14,投信,1089,0,3422735,0,1314,0,4116244,0,-225,0,-693509,0.0,18247,83,46397284,40,27350,1600,77103112,28672,-9103,-1517,-30705828,-28632
2021/01/14,外資及陸資,275192,103833,341752676,614666,293746,111377,367706519,641900,-18554,-7544,-25953843,-27234.0,116744,111297,184290658,2163945,353328,105115,342209513,1507148,-236584,6182,-157918855,656797
2021/01/15,自營商,83236,408177,104229966,1657096,84085,405216,108113842,1678676,-849,2961,-3883876,-21580.0,140177,179587,155752467,1551954,120914,238658,51336368,2590085,19263,-59071,104416099,-1038131
2021/01/15,投信,3306,1,8533242,14,3152,1,8019590,0,154,0,513652,14.0,18186,83,46040672,62,27135,1600,76053295,26866,-8949,-1517,-30012623,-26804
2021/01/15,外資及陸資,473139,254549,677040868,1444713,465202,261714,662438489,1474782,7937,-7165,14602379,-30069.0,117946,117178,174886666,2067917,346572,118161,317147044,1494102,-228626,-983,-142260378,573815
2021/01/18,自營商,80480,388779,95364419,1154499,73424,400478,90699076,1249798,7056,-11699,4665343,-95299.0,143352,172560,158330249,1422186,117573,243476,49239393,2459283,25779,-70916,109090856,-1037097
2021/01/18,投信,20055,0,56435801,0,20238,0,56952641,0,-183,0,-516840,0.0,18095,83,45704832,44,27217,1600,76170564,26230,-9122,-1517,-30465732,-26186
2021/01/18,外資及陸資,457064,242817,594560770,1189317,458066,241678,604983487,1188013,-1002,1139,-10422717,1304.0,123656,121507,184245247,1960310,353284,121351,337114589,1419723,-229628,156,-152869342,540587
2021/01/19,自營商,77886,393878,93857760,953795,80862,369769,93901423,868483,-2976,24109,-43663,85312.0,141002,201754,157306943,1717434,118163,248608,45945328,2918337,22839,-46854,111361615,-1200903
2021/01/19,投信,21390,1,55585057,12,20376,1,52446511,0,1014,0,3138546,12.0,18395,83,47332474,30,26503,1600,75238195,31806,-8108,-1517,-27905721,-31776
2021/01/19,外資及陸資,372276,184398,499750644,778591,374129,181118,506367685,789751,-1853,3280,-6617041,-11160.0,116286,122691,157383729,2470074,347761,119255,319909277,1695797,-231475,3436,-162525548,774277
